"Country","Status","PR.Rating","CL.Rating","A1","A2","A3","A.Aggr","B1","B2","B3","B4","B.Aggr","C1","C2","C3","C.Aggr","Add.A","Add.B","PR.Aggr","D1","D2","D3","D4","D.Aggr","E1","E2","E3","E.Aggr","F1","F2","F3","F4","F.Aggr","G1","G2","G3","G4","G.Aggr","CL.Aggr","Total.Aggr","Year","Region","FSI_Total","FSI_Demographic.Pressures","FSI_Refugees.and.IDPs","FSI_Group.Grievance","FSI_Human.Flight","FSI_Uneven.Development","FSI_Poverty.and.Economic.Decline","FSI_Legitimacy.of.the.State","FSI_Public.Services","FSI_Human.Rights","FSI_Security.Apparatus","FSI_Factionalized.Elites","PTS_A","PTS_H","PTS_S","UN_hdi","UN_gdi","UN_gii","UN_iie","UN_iii","UN_iile","UN_imr","UN_ynis","UN_yu","TI_Corruption_Perception_Index","Ease.of.doing.business.index..1.most.business.friendly.regulations.","Fuel.exports....of.merchandise.exports.","GDP.at.market.prices..constant.2010.US..","GDP.growth..annual...","GDP.per.capita..constant.2010.US..","GDP..PPP..constant.2011.international...","Income.share.held.by.fourth.20.","Income.share.held.by.highest.10.","Income.share.held.by.highest.20.","Income.share.held.by.lowest.10.","Income.share.held.by.lowest.20.","Income.share.held.by.second.20.","Income.share.held.by.third.20.","Internally.displaced.persons..number..high.estimate.","Internally.displaced.persons..number..low.estimate.","Labor.force.participation.rate.for.ages.15.24..total......modeled.ILO.estimate.","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Labor.force.participation.rate..total....of.total.population.ages.15....modeled.ILO.estimate.","Labor.force.participation.rate..total....of.total.population.ages.15....national.estimate.","Labor.force..female....of.total.labor.force.","Labor.force..total","Life.expectancy.at.birth..total..years.","Lifetime.risk.of.maternal.death....","Literacy.rate..adult.female....of.females.ages.15.and.above.","Literacy.rate..adult.male....of.males.ages.15.and.above.","Military.expenditure....of.GDP.","Mineral.rents....of.GDP.","Mobile.cellular.subscriptions..per.100.people.","Mortality.rate..under.5..per.1.000.live.births.","Net.bilateral.aid.flows.from.DAC.donors..Total..current.US..","Population.density..people.per.sq..km.of.land.area.","Population.growth..annual...","Population..total","Rural.population....of.total.population."
"Togo","PF",5,4,1,2,2,5,2,2,2,2,8,1,1,1,3,0,0,16,1,3,2,2,8,1,2,2,5,1,2,2,1,6,2,2,1,2,7,26,42,2011,"Sub-Saharan Africa",89.4,8.1,6.5,5.4,7,7.9,8,8,8.5,7.7,7.3,7.8,3,NA,3,0.464,0.819,"0.589",41.5,20,20,57.9,"","","2.4","0","0.717627109","3327904820","4.883763946","506.8251749","8241131320","21.47","34.53","51.61","1.91","4.83","8.68","13.41","0","0","66.09999847","0","80.90000153","0","51.19086121","3039439","57.93078049","1.940007245","47.97739029","74.05682373","1.571312502","19.9865884","41.64413476","88.3","373210000","120.7240118","2.7064644","6566179","61.99"
"Togo","PF",5,4,1,2,2,5,2,2,2,2,8,1,1,2,4,0,0,17,1,3,2,2,8,1,2,3,6,1,2,2,1,6,2,2,1,2,7,27,44,2012,"Sub-Saharan Africa",87.5,8.1,6.8,5.1,6.9,7.6,7.7,8.2,8.2,7.4,7.3,7.5,3,NA,2,0.47,0.824,"0.586",41.5,20,20,56.5,"9.0","9.0","30","0","2.017439869","3488321264","4.820343516","517.1268812","8638382159","0","0","0","0","0","0","0","0","0","66","0","80.90000153","0","51.14463125","3127208","58.55385366","1.895645182","0","0","1.627547539","24.09775486","49.86113051","85.8","141990000","124.022449","2.695554347","6745581","61.507"
"Togo","PF",5,4,1,2,1,4,2,2,2,2,8,1,1,2,4,0,0,16,1,3,2,2,8,1,2,3,6,1,2,2,1,6,2,2,1,2,7,27,43,2013,"Sub-Saharan Africa",87.8,8.2,7.1,4.8,6.8,7.6,7.4,8.3,8.3,7.8,7.4,7.5,NA,NA,1,0.475,0.83,"0.5670000000000001",37.6,23.5,23.5,55,"","","29","0","0.995085421","3626730618","3.967792633","523.4345076","8981135250","0","0","0","0","0","0","0","177","0","65.90000153","0","81","0","50.97314684","3222638","59.13236585","1.849310877","0","0","1.774577155","20.30807605","62.53490181","83.3","116690000","127.3895753","2.67873238","6928719","61.021"
"Togo","PF",4,4,1,2,2,5,2,2,2,2,8,2,1,2,5,0,0,18,2,3,2,2,9,1,2,3,6,2,2,2,1,7,2,2,1,2,7,29,47,2014,"Sub-Saharan Africa",87.8,7.9,7.4,4.8,7.1,7.8,7.1,8.4,8.3,7.5,7.1,7.6,2,NA,1,0.484,0.84,"0.557",38.9,23.5,23.5,53.6,"","","29","0","1.393242609","3839682315","5.871726319","539.6478358","9508482932","0","0","0","0","0","0","0","0","0","65.80000305","0","81","0","50.92729524","3318091","59.65580488","1.786217184","0","0","1.853272802","14.91154056","64.57824151","80.8","115180000","130.8174848","2.6553193","7115163","60.531"
"Togo","PF",4,4,1,2,2,5,2,2,2,2,8,2,1,2,5,0,0,18,2,3,2,2,9,1,2,3,6,2,2,2,1,7,2,2,1,2,7,29,47,2015,"Sub-Saharan Africa",86.8,8,7.1,4.5,7.3,8.1,6.8,8.1,8.6,7.2,7,7.6,3,NA,1,0.487,0.841,"0.556",38.9,23.5,23.5,52.3,"","","32","154","1.534469606","4045715351","5.365887582","553.8602437","10018697437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.71769885","55.30268097","78.2931366","1.711812102","16.07395954","64.94844297","78.4","0","134.3000184","2.627313426","7304578","60.036"
"Togo","PF",4,4,2,2,2,6,2,1,2,2,7,2,1,2,5,0,0,18,2,3,2,2,9,2,2,3,7,2,2,2,1,7,2,2,1,2,7,30,48,2016,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo","PF",4,4,2,2,2,6,2,1,2,2,7,2,1,2,5,0,0,18,2,3,2,2,9,2,2,3,7,2,2,2,1,7,2,2,1,2,7,30,48,2017,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tonga","PF",5,3,1,1,1,3,2,1,3,3,9,1,1,1,3,0,0,15,2,4,3,3,12,3,2,2,7,3,3,4,2,12,4,3,2,2,11,42,57,2006,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698,NA,"",NA,NA,NA,NA,"","",NA,"0","0","352900617.9","-0.812222114","3476.613612","495778104.8","0","0","0","0","0","0","0","0","0","40.90000153","0","64.19999695","0","42.46985715","40391","71.59370732","0.478325236","99.0825119","98.95388031","0","0","29.5728077","16.7","19340000","140.9819444","0.641417464","101507","76.816"
"Tonga","PF",5,3,1,1,1,3,2,1,3,3,9,1,1,1,3,0,0,15,2,4,3,3,12,1,2,2,5,3,3,3,2,11,4,3,3,2,12,40,55,2007,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698,NA,"",NA,NA,NA,NA,"","",NA,"0","0","338199569.7","-4.165775722","3310.197513","475125100.9","0","0","0","0","0","0","0","0","0","40.5","0","64.30000305","0","42.52292903","40778","71.737","0.489647292","0","0","0","0","45.48387412","16.8","26830000","141.9013889","0.650054333","102169","76.773"
"Tonga","PF",5,3,1,1,1,3,2,1,3,3,9,1,1,1,3,0,0,15,2,4,3,3,12,1,2,2,5,3,3,3,2,11,4,3,3,2,12,40,55,2008,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703,NA,"",NA,NA,NA,NA,"","",NA,"0","0","348665521.6","3.094608298","3391.160146","489828361.7","0","0","0","0","0","0","0","0","0","39.59999847","0","64.30000305","0","42.54672727","41143","71.88319512","0.492738761","0","0","0","0","49.02716932","17","24250000","142.8","0.631267799","102816","76.719"
"Tonga","PF",5,3,1,1,1,3,2,1,3,3,9,1,1,1,3,0,0,15,2,4,3,3,12,1,2,2,5,3,3,3,2,11,4,3,3,2,12,40,55,2009,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,NA,"",NA,NA,NA,NA,"","",NA,"0","0.057789954","356684132.7","2.299800398","3449.022711","501093436.3","21.96","29.39","45.15","2.62","6.58","10.93","15.37","0","0","39.09999847","0","64.19999695","0","42.63339527","41437","72.0317561","0.494984903","0","0","0","0","51.17954363","17.2","35360000","143.6333333","0.581870605","103416","76.665"
"Tonga","PF",5,3,1,1,1,3,2,1,3,3,9,1,1,1,3,0,0,15,2,4,3,3,12,1,2,2,5,3,3,3,2,11,4,3,3,2,12,40,55,2010,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712,0.968,"0.6729999999999999",5.1,NA,NA,15,"","",NA,"0","0.000315011","369435481.4","3.57496943","3554.075455","519007373.5","0","0","0","0","0","0","0","0","0","38.79999924","0","64.19999695","0","42.65462992","41761","72.18260976","0.495210554","0","0","0","0","52.16238544","17.4","59200000","144.3708333","0.512146488","103947","76.611"
"Tonga","PF",3,3,4,4,3,11,4,4,3,3,14,2,1,1,4,0,0,29,2,4,3,3,12,3,2,2,7,3,3,3,2,11,4,3,3,2,12,42,71,2011,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717,0.968,"0.47200000000000003",NA,NA,NA,15,"","",NA,"0","0","379751592.1","2.792398475","3637.746112","533500127.4","0","0","0","0","0","0","0","0","0","38.59999847","0","64.09999847","0","42.68056981","41909","72.33473171","0.497739448","99.43421936","99.33509827","0","0","52.60439581","17.5","75640000","144.9888889","0.42718903","104392","76.557"
"Tonga","PF",3,3,4,4,3,11,4,4,3,3,14,2,1,1,4,0,0,29,2,4,3,3,12,3,2,2,7,3,3,3,2,11,4,3,3,2,12,42,71,2012,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718,0.968,"0.47",NA,NA,NA,15,"","",NA,"0","0.00062771","383129242","0.889436669","3656.895093","538245273.2","0","0","0","0","0","0","0","400","0","38.79999924","0","64","0","42.626498","42056","72.488","0.496159851","0","0","0","0","53.36331844","17.5","64090000","145.5125","0.360488244","104769","76.502"
"Tonga","F",3,2,4,4,3,11,4,4,3,3,14,2,1,1,4,0,0,29,3,4,3,3,13,3,3,2,8,3,3,3,2,11,4,3,3,2,12,44,73,2013,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716,0.968,"0.465",NA,NA,NA,14.9,"","",NA,"0","0.164328812","371151991.2","-3.12616463","3530.107678","521418839.8","0","0","0","0","0","0","0","18","0","39","0","63.90000153","0","42.64806877","42227","72.64034146","0.475656429","0","0","0","0","54.59396333","17.3","51580000","146.0263889","0.352535762","105139","76.44"
"Tonga","F",2,2,4,4,3,11,4,4,3,3,14,3,1,2,6,0,0,31,3,4,3,3,13,3,3,2,8,3,3,3,2,11,4,3,3,2,12,44,75,2014,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.718,0.968,"0.662",NA,NA,NA,14.7,"","",NA,"0","0.000140759","378815109.1","2.064684587","3587.739938","532184494.3","0","0","0","0","0","0","0","5306","0","39.29999924","0","63.70000076","0","42.72469922","42390","72.79219512","0.452309036","0","0","0","0","64.28314836","17.1","61880000","146.6472222","0.424250251","105586","76.368"
"Tonga","F",2,2,4,4,3,11,4,4,3,3,14,3,1,2,6,0,0,31,3,4,3,3,13,3,3,2,8,3,3,3,2,11,4,3,3,2,12,44,75,2015,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.721,0.969,"0.659",NA,NA,NA,14.4,"","",NA,"76","0","392854758.9","3.706201117","3700.24262","551908321.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.433792214","99.44522858","99.34896088","0","0","65.61445398","16.7","0","147.4583333","0.55157963","106170","76.288"
"Tonga","F",2,2,4,4,3,11,4,4,3,3,14,3,1,2,6,0,0,31,3,4,3,3,13,3,3,2,8,3,3,3,2,11,4,3,3,2,12,44,75,2016,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tonga","F",2,2,3,3,3,9,4,4,3,3,14,3,2,2,7,0,0,30,2,4,3,3,12,3,3,3,9,3,3,3,2,11,4,3,3,2,12,44,74,2017,"Asia Pacific",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transnistria","NF",6,6,0,1,1,2,1,0,1,1,3,0,0,1,1,0,0,6,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,21,2006,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,0,1,1,2,1,1,1,1,4,0,0,1,1,0,0,7,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,22,2007,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,0,1,1,2,1,1,1,1,4,0,0,1,1,0,0,7,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,22,2008,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,0,1,1,2,1,1,1,1,4,0,0,1,1,0,0,7,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,22,2009,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,0,1,1,2,1,1,1,1,4,0,0,1,1,0,0,7,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,22,2010,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,0,1,1,2,1,1,1,1,4,0,0,1,1,0,0,7,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,22,2011,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,1,1,1,3,1,2,1,1,5,0,0,1,1,0,0,9,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,24,2012,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,1,1,1,3,1,2,1,1,5,1,0,1,2,0,0,10,1,2,1,2,6,1,1,0,2,0,0,1,1,2,2,1,1,1,5,15,25,2013,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,1,1,1,3,1,2,1,1,5,1,0,1,2,0,0,10,0,2,1,2,5,1,1,0,2,0,0,1,1,2,2,1,1,1,5,14,24,2014,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,1,1,1,3,1,2,1,1,5,1,0,1,2,0,0,10,0,2,1,2,5,1,1,0,2,0,0,1,1,2,2,1,1,1,5,14,24,2015,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!"
"Transnistria","NF",6,6,1,1,1,3,1,2,1,1,5,1,0,1,2,0,0,10,0,2,1,2,5,1,1,0,2,0,0,1,1,2,2,1,1,1,5,14,24,2016,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transnistria","NF",6,6,1,1,1,3,1,2,1,1,5,1,0,1,2,0,0,10,0,2,1,2,5,1,1,0,2,0,0,1,1,2,2,1,1,1,5,14,24,2017,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trinidad and Tobago","F",3,2,3,3,3,9,3,3,3,2,11,3,2,3,8,0,0,28,3,3,4,4,14,4,4,3,11,3,2,3,2,10,3,2,3,3,11,46,74,2006,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,0.76,NA,"",NA,NA,NA,NA,"","","3.2","0","76.45548002","20709938764","13.20805776","15892.32383","38804457831","0","0","0","0","0","0","0","0","0","54","0","64.59999847","64.30000305","42.11074826","661121","69.10834146","0.114397199","0","0","0.629101508","0","116.519036","26.3","11420000","254.0235867","0.477525778","1303141","90.265"
"Trinidad and Tobago","F",2,2,3,3,3,9,4,3,3,3,13,4,2,3,9,0,0,31,4,3,4,4,15,4,4,3,11,3,2,3,2,10,4,3,3,3,13,49,80,2007,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.767,NA,"",NA,NA,NA,NA,"","","3.4","0","66.07585299","21694528593","4.754189958","16570.06904","40649295468","0","0","0","0","0","0","0","0","0","54","0","64.30000305","62.90000153","41.37254075","663718","69.25965854","0.11868487","0","0","0.576422482","0","115.2483894","25.6","17970000","255.2163743","0.4684588","1309260","90.429"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,3,3,3,12,4,2,3,9,0,0,32,4,3,4,4,15,4,4,3,11,3,2,3,2,10,4,3,3,3,13,49,81,2008,"Americas",67,5.5,3.6,5.2,6.7,7.7,4,6.4,5.5,5.4,5.7,5.9,3,NA,2,0.773,NA,"",NA,NA,NA,NA,"","","3.6","0","69.97076576","22430064526","3.39042137","17052.25938","42027477868","0","0","0","0","0","0","0","0","0","52.20000076","52.09999847","64.30000305","63.5","41.85851414","668717","69.42892683","0.118432289","0","0","0.499095199","0","137.1963517","24.9","8710000","256.4077973","0.465742325","1315372","90.592"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,3,3,3,12,4,2,3,9,0,0,32,4,3,4,4,15,4,4,3,11,3,2,3,2,10,4,3,3,3,13,49,81,2009,"Americas",66.7,5.8,3.1,4.9,7.1,7.6,4.5,6.1,5.4,5.6,5.7,5.6,3,NA,2,0.772,NA,"",NA,NA,NA,NA,"","","3.6","0","78.99572249","21445251800","-4.390592479","16226.43944","40182222586","0","0","0","0","0","0","0","0","0","50.79999924","50.5","63.5","62.70000076","41.36053664","664723","69.61058537","0.120671843","0","0","0.722412047","0","139.6083078","24.3","6010000","257.6265107","0.474176807","1321624","90.751"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,3,3,3,12,4,2,3,9,0,0,32,4,3,4,4,15,4,4,3,11,3,2,3,2,10,4,3,3,3,13,49,81,2010,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,0.774,0.991,"0.353",6.6,21.9,21.9,21,"","","3.6","0","66.12275211","22157948396","3.323330512","16684.0086","41517610649","0","0","0","0","0","0","0","0","0","49.09999847","48.70000076","63.79999924","62.09999847","41.82126747","671730","69.79756098","0.122089873","0","0","0.645652235","0","142.6283511","23.6","4080000","258.8879142","0.488430121","1328095","90.908"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,4,3,3,13,4,2,3,9,0,0,33,4,3,4,4,15,4,4,3,11,3,2,3,2,10,4,3,3,3,13,49,82,2011,"Americas",63.7,5.3,3.2,4.7,7.7,6.9,4.5,5.5,4.9,5.1,5.5,5.6,3,NA,2,0.772,1.004,"0.349",6.6,21.9,21.9,20.4,"","","3.2","0","0","22092725493","-0.29435443","16551.46165","41395401723","0","0","0","0","0","0","0","0","0","49.20000076","0","63.90000153","61.09999847","41.94094486","676351","69.98031707","0.122122507","0","0","0.574374355","0","136.9908228","22.9","0","260.1929825","0.502839147","1334790","91.063"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,4,3,3,13,4,2,3,9,0,0,33,4,3,4,4,15,4,4,3,11,3,2,2,2,9,4,3,3,3,13,48,81,2012,"Americas",64.4,5.5,2.9,4.4,7.7,6.6,4.7,5.9,5.1,5.5,6,5.6,2,NA,2,0.773,1.004,"0.34600000000000003",6.6,21.9,21.9,19.7,"","","39","0","0","22378600711","1.29397895","16680.79234","41931049508","0","0","0","0","0","0","0","0","0","49.29999924","0","64","61.90000153","42.06412982","680713","70.15139024","0.119722016","0","0","0.656812338","0","140.8425356","22.2","0","261.5163743","0.507330234","1341579","91.205"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,4,3,3,13,4,2,3,9,0,0,33,4,3,4,4,15,4,4,3,11,3,2,2,2,9,4,3,3,3,13,48,81,2013,"Americas",62.6,5.3,3,4.4,7.8,6.1,4.6,5.6,5.2,5.2,5.7,5.6,NA,NA,2,0.778,1.004,"0.34299999999999997",6.6,21.9,21.9,19.2,"52.5","52.5","38","0","0","22972510518","2.653918424","17038.88812","43043865356","0","0","0","0","0","0","0","31","0","49.29999924","47.5","64.09999847","61.29999924","42.11095017","684848","70.30529268","0.120404133","0","0","0.798816919","0","144.9406517","21.5","0","262.8148148","0.495275973","1348240","91.334"
"Trinidad and Tobago","F",2,2,4,4,3,11,3,4,3,3,13,4,2,3,9,0,0,33,4,3,4,4,15,4,4,3,11,3,2,2,2,9,4,3,3,3,13,48,81,2014,"Americas",61.3,5.2,3.3,4.4,7.8,5.8,4.6,5.3,5.1,4.9,5.4,5.6,2,NA,2,0.779,1.004,"0.341",6.6,21.9,21.9,18.7,"","","38","0","0","22840206029","-0.575925253","16862.67456","42795964865","0","0","0","0","0","0","0","0","0","49.09999847","0","64","0","42.2916515","686710","70.44056098","0.118580901","98.62493134","99.22576141","0.745387717","0","147.3377795","20.9","0","264.0317739","0.461979352","1354483","91.45"
